Time,,, HR, BR
4/4/2019,11:07:02,AM,92,9
4/4/2019,11:07:03,AM,94,9
4/4/2019,11:07:04,AM,98,9
4/4/2019,11:07:05,AM,100,9
4/4/2019,11:07:06,AM,101,9
4/4/2019,11:07:07,AM,102,9
4/4/2019,11:07:08,AM,100,9
4/4/2019,11:07:09,AM,97,9
4/4/2019,11:07:10,AM,96,9
4/4/2019,11:07:11,AM,95,9
4/4/2019,11:07:12,AM,92,9
4/4/2019,11:07:13,AM,89,9
4/4/2019,11:07:14,AM,87,9
4/4/2019,11:07:15,AM,87,9
4/4/2019,11:07:16,AM,89,9
4/4/2019,11:07:17,AM,90,9
4/4/2019,11:07:18,AM,88,9
4/4/2019,11:07:19,AM,87,9
4/4/2019,11:07:20,AM,85,9
4/4/2019,11:07:21,AM,83,9
4/4/2019,11:07:22,AM,84,9
4/4/2019,11:07:23,AM,86,9
4/4/2019,11:07:24,AM,89,9
4/4/2019,11:07:25,AM,91,9
4/4/2019,11:07:26,AM,92,9
4/4/2019,11:07:27,AM,91,9
4/4/2019,11:07:28,AM,88,9
4/4/2019,11:07:29,AM,86,9
4/4/2019,11:07:31,AM,90,9
4/4/2019,11:07:32,AM,92,9
4/4/2019,11:07:34,AM,86,9
4/4/2019,11:07:35,AM,85,9
4/4/2019,11:07:37,AM,89,9
4/4/2019,11:07:38,AM,92,9
4/4/2019,11:07:39,AM,96,9
4/4/2019,11:07:40,AM,98,9
4/4/2019,11:07:41,AM,94,9
4/4/2019,11:07:42,AM,89,9
4/4/2019,11:07:43,AM,84,9
4/4/2019,11:07:44,AM,82,9
4/4/2019,11:07:45,AM,82,9
4/4/2019,11:07:46,AM,83,9
4/4/2019,11:07:47,AM,85,9
4/4/2019,11:07:48,AM,88,9
4/4/2019,11:07:49,AM,90,9
4/4/2019,11:07:50,AM,93,9
4/4/2019,11:07:51,AM,95,9
4/4/2019,11:07:52,AM,97,9
4/4/2019,11:07:53,AM,96,9
4/4/2019,11:07:54,AM,97,9
4/4/2019,11:07:55,AM,100,9
4/4/2019,11:07:56,AM,101,9
4/4/2019,11:07:57,AM,101,9
4/4/2019,11:07:58,AM,98,9
4/4/2019,11:07:59,AM,93,9
4/4/2019,11:08:00,AM,89,9
4/4/2019,11:08:01,AM,88,9
4/4/2019,11:08:02,AM,88,9
4/4/2019,11:08:03,AM,89,9
4/4/2019,11:08:04,AM,90,9
4/4/2019,11:08:05,AM,91,9
4/4/2019,11:08:06,AM,92,9
4/4/2019,11:08:07,AM,92,9
4/4/2019,11:08:08,AM,90,9
4/4/2019,11:08:09,AM,88,9
4/4/2019,11:08:10,AM,85,9
4/4/2019,11:08:11,AM,84,9
4/4/2019,11:08:12,AM,85,9
4/4/2019,11:08:13,AM,88,9
4/4/2019,11:08:14,AM,90,9
4/4/2019,11:08:15,AM,93,9
4/4/2019,11:08:16,AM,91,9
4/4/2019,11:08:17,AM,88,9
4/4/2019,11:08:18,AM,84,9
4/4/2019,11:08:19,AM,83,9
4/4/2019,11:08:20,AM,83,9
4/4/2019,11:08:21,AM,85,9
4/4/2019,11:08:22,AM,89,9
4/4/2019,11:08:23,AM,91,9
4/4/2019,11:08:24,AM,91,9
4/4/2019,11:08:25,AM,87,9
4/4/2019,11:08:26,AM,84,9
4/4/2019,11:08:27,AM,82,9
4/4/2019,11:08:28,AM,85,9
4/4/2019,11:08:29,AM,88,9
4/4/2019,11:08:30,AM,93,9
4/4/2019,11:08:31,AM,96,9
4/4/2019,11:08:32,AM,95,9
4/4/2019,11:08:33,AM,91,9
4/4/2019,11:08:34,AM,88,9
4/4/2019,11:08:35,AM,86,8
4/4/2019,11:08:36,AM,87,8
4/4/2019,11:08:37,AM,87,8
4/4/2019,11:08:38,AM,87,8
4/4/2019,11:08:39,AM,88,8
4/4/2019,11:08:40,AM,90,8
4/4/2019,11:08:41,AM,91,8
4/4/2019,11:08:42,AM,89,8
4/4/2019,11:08:43,AM,86,8
4/4/2019,11:08:44,AM,85,8
4/4/2019,11:08:45,AM,87,8
4/4/2019,11:08:46,AM,91,8
4/4/2019,11:08:47,AM,93,8
4/4/2019,11:08:48,AM,97,8
4/4/2019,11:08:49,AM,99,8
4/4/2019,11:08:50,AM,98,8
4/4/2019,11:08:51,AM,95,8
4/4/2019,11:08:52,AM,91,8
4/4/2019,11:08:53,AM,89,8
4/4/2019,11:08:54,AM,88,8
4/4/2019,11:08:55,AM,90,8
4/4/2019,11:08:56,AM,94,8
4/4/2019,11:08:57,AM,98,8
4/4/2019,11:08:58,AM,99,8
4/4/2019,11:09:00,AM,93,8
4/4/2019,11:09:01,AM,91,8
4/4/2019,11:09:02,AM,95,8
4/4/2019,11:09:03,AM,98,8
4/4/2019,11:09:04,AM,100,8
4/4/2019,11:09:05,AM,100,8
4/4/2019,11:09:06,AM,100,8
4/4/2019,11:09:07,AM,98,7
4/4/2019,11:09:08,AM,97,7
4/4/2019,11:09:09,AM,96,7
4/4/2019,11:09:10,AM,93,7
4/4/2019,11:09:11,AM,90,7
4/4/2019,11:09:12,AM,88,7
4/4/2019,11:09:13,AM,87,7
4/4/2019,11:09:14,AM,87,7
4/4/2019,11:09:15,AM,89,8
4/4/2019,11:09:16,AM,90,8
4/4/2019,11:09:17,AM,90,8
4/4/2019,11:09:18,AM,90,8
4/4/2019,11:09:19,AM,89,8
4/4/2019,11:09:20,AM,89,8
4/4/2019,11:09:21,AM,91,8
4/4/2019,11:09:22,AM,92,8
4/4/2019,11:09:23,AM,91,8
4/4/2019,11:09:24,AM,87,8
4/4/2019,11:09:25,AM,86,8
4/4/2019,11:09:26,AM,87,8
4/4/2019,11:09:27,AM,91,8
4/4/2019,11:09:28,AM,95,8
4/4/2019,11:09:29,AM,98,8
4/4/2019,11:09:30,AM,99,8
4/4/2019,11:09:31,AM,100,8
4/4/2019,11:09:32,AM,100,8
4/4/2019,11:09:33,AM,102,8
4/4/2019,11:09:34,AM,106,8
