Time,,,HR,BR
3/22/2019,4:07:28,PM,73,15
3/22/2019,4:07:29,PM,73,15
3/22/2019,4:07:30,PM,72,15
3/22/2019,4:07:31,PM,71,15
3/22/2019,4:07:32,PM,72,15
3/22/2019,4:07:33,PM,73,15
3/22/2019,4:07:34,PM,74,15
3/22/2019,4:07:35,PM,76,15
3/22/2019,4:07:36,PM,80,15
3/22/2019,4:07:37,PM,81,16
3/22/2019,4:07:38,PM,79,16
3/22/2019,4:07:39,PM,77,16
3/22/2019,4:07:40,PM,77,16
3/22/2019,4:07:41,PM,75,16
3/22/2019,4:07:42,PM,74,16
3/22/2019,4:07:43,PM,76,16
3/22/2019,4:07:44,PM,80,16
3/22/2019,4:07:45,PM,82,16
3/22/2019,4:07:46,PM,82,16
3/22/2019,4:07:47,PM,85,16
3/22/2019,4:07:48,PM,84,16
3/22/2019,4:07:49,PM,82,16
3/22/2019,4:07:50,PM,79,16
3/22/2019,4:07:51,PM,79,16
3/22/2019,4:07:52,PM,81,16
3/22/2019,4:07:53,PM,81,16
3/22/2019,4:07:54,PM,80,16
3/22/2019,4:07:55,PM,84,16
3/22/2019,4:07:56,PM,85,16
3/22/2019,4:07:57,PM,83,16
3/22/2019,4:07:58,PM,80,16
3/22/2019,4:07:59,PM,79,16
3/22/2019,4:08:00,PM,81,16
3/22/2019,4:08:01,PM,80,16
3/22/2019,4:08:02,PM,79,16
3/22/2019,4:08:03,PM,80,16
3/22/2019,4:08:04,PM,82,16
3/22/2019,4:08:05,PM,81,16
3/22/2019,4:08:06,PM,78,16
3/22/2019,4:08:07,PM,76,15
3/22/2019,4:08:08,PM,78,15
3/22/2019,4:08:09,PM,80,15
3/22/2019,4:08:10,PM,81,15
3/22/2019,4:08:11,PM,80,15
3/22/2019,4:08:12,PM,82,15
3/22/2019,4:08:13,PM,83,15
3/22/2019,4:08:14,PM,83,15
3/22/2019,4:08:15,PM,82,15
3/22/2019,4:08:16,PM,83,15
3/22/2019,4:08:17,PM,83,15
3/22/2019,4:08:18,PM,80,15
3/22/2019,4:08:19,PM,78,15
3/22/2019,4:08:20,PM,78,15
3/22/2019,4:08:21,PM,78,15
3/22/2019,4:08:22,PM,75,15
3/22/2019,4:08:23,PM,75,15
3/22/2019,4:08:24,PM,79,15
3/22/2019,4:08:26,PM,82,15
3/22/2019,4:08:27,PM,87,15
3/22/2019,4:08:28,PM,88,15
3/22/2019,4:08:29,PM,88,15
3/22/2019,4:08:30,PM,83,15
3/22/2019,4:08:31,PM,81,15
3/22/2019,4:08:32,PM,81,15
3/22/2019,4:08:33,PM,79,15
